ID_YPS,SPP,GENUS,SPECIES,FAMILY,LIANA,FOREST
CHDOLIOL2,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
CHPIPECO2,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
CHSWARS11,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
CHMAR2PA1,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
CHDOLIMA1,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
CHPLEOVA2,PLEOVA,Pleonotoma,variabilis,Bignoniaceae,1,Unknown
CHDOLIDE1,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
CHSOROAF2,SOROAF,Sorocea,affinis,Moraceae,0,Unknown
CHLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
CHARDIPE2,ARDIPE,Ardisia,pellucida,Primulaceae,0,Unknown
CHDOLIOL1,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
CHPIPECO1,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
CHPLEOVA1,PLEOVA,Pleonotoma,variabilis,Bignoniaceae,1,Unknown
CHINGASA2,INGASA,Inga,sapindoides,Fabaceae,0,Unknown
CHVIROSE1,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
CHCUPASY1,CUPASY,Cupania,seemannii,Sapindaceae,0,Unknown
CHARDIPE1,ARDIPE,Ardisia,pellucida,Primulaceae,0,Unknown
CHINGASA1,INGASA,Inga,sapindoides,Fabaceae,0,Unknown
CHPHRYCO1,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
CHTROPRA1,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
CHGUARGU1,GUARGU,Guarea,guidonia,Meliaceae,0,Unknown
CHRINOSY9,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
CHINGAFA1,INGAFA,Inga,laurina,Fabaceae,0,Unknown
CHSOROAF1,SOROAF,Sorocea,affinis,Moraceae,0,Unknown
GATRI2TU1,TRI2TU,Trichilia,tuberculata,Meliaceae,0,Unknown
GAGUARGU1,GUARGU,Guarea,guidonia,Meliaceae,0,Unknown
GASOROAF1,SOROAF,Sorocea,affinis,Moraceae,0,Unknown
GACASTEL1,CASTEL,Castilla,elastica,Moraceae,0,Unknown
BAR0594,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0593,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0596,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0597,SWARS2,Swartzia,simplex,Fabaceae,0,Unknown
BAR0599,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0598,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0588,SWARS2,Swartzia,simplex,Fabaceae,0,Unknown
BAR0585,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0591,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0590,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
BAR0587,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0586,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0582,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0583,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0571,SWARS2,Swartzia,simplex,Fabaceae,0,Unknown
BAR0570,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0569,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
BAR0579,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0581,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0574,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0568,HIRARE,Hiraea,reclinata,Malpighiaceae,1,Unknown
BAR0551,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0550,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0552,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0554,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
BAR0557,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
BAR0558,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
BAR0560,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0559,PAULFI,Paullinia,clavigera,Sapindaceae,1,Unknown
BAR0564,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
BAR0563,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0567,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0566,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0565,PSYCIP,Psychotria,ciprianiana,Rubiaceae,0,Unknown
BAR0562,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0561,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0546,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0544,HIRARE,Hiraea,reclinata,Malpighiaceae,1,Unknown
BAR0545,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0549,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0539,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0543,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0542,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0541,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0540,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0534,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
BAR0538,HIRARE,Hiraea,reclinata,Malpighiaceae,1,Unknown
BAR0530,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0524,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0531,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0525,PAULFI,Paullinia,clavigera,Sapindaceae,1,Unknown
BAR0520,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0501,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0503,PSYCIP,Psychotria,ciprianiana,Rubiaceae,0,Unknown
BAR0500,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0498,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0499,SWARS2,Swartzia,simplex,Fabaceae,0,Unknown
BAR0491,HYLEPR,Hylenaea,praecelsa,Celastraceae,1,Unknown
BAR0492,HYLEPR,Hylenaea,praecelsa,Celastraceae,1,Unknown
BAR0488,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
BAR0477,HYLEPR,Hylenaea,praecelsa,Celastraceae,1,Unknown
BAR0482,HYLEPR,Hylenaea,praecelsa,Celastraceae,1,Unknown
BAR0475,HYLEPR,Hylenaea,praecelsa,Celastraceae,1,Unknown
BAR0472,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0473,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0471,POUTRE,Pouteria,reticulata,Sapotaceae,0,Unknown
BAR0470,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
BAR0513,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0517,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0516,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0515,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0512,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0514,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0519,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0510,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0508,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0505,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0507,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0504,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0506,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0468,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
BAR0469,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0467,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
BAR0466,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0464,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0440,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0439,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0454,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0456,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0459,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0458,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0457,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0460,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0463,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0445,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
BAR0442,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
BAR0451,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
BAR0453,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0444,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0443,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0449,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0448,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0450,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0447,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0452,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0446,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0435,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0436,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0438,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0434,PAULFI,Paullinia,clavigera,Sapindaceae,1,Unknown
BAR0431,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0433,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
BAR0432,PAULFI,Paullinia,clavigera,Sapindaceae,1,Unknown
BAR0430,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0428,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0429,PAULFI,Paullinia,clavigera,Sapindaceae,1,Unknown
BAR0423,SWARS2,Swartzia,simplex,Fabaceae,0,Unknown
BAR0426,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0427,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0425,PAULTU,Paullinia,turbacensis,Sapindaceae,1,Unknown
BAR0419,PSYCFU,Palicourea,hoffmannseggiana,Rubiaceae,0,Unknown
BAR0421,PSYCFU,Palicourea,hoffmannseggiana,Rubiaceae,0,Unknown
BAR0422,HIRARE,Hiraea,reclinata,Malpighiaceae,1,Unknown
BAR0420,HIRARE,Hiraea,reclinata,Malpighiaceae,1,Unknown
BAR0418,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
BAR0414,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0415,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0417,HIRARE,Hiraea,reclinata,Malpighiaceae,1,Unknown
BAR0410,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0412,POUTRE,Pouteria,reticulata,Sapotaceae,0,Unknown
BAR0411,HIRARE,Hiraea,reclinata,Malpighiaceae,1,Unknown
BAR0398,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0408,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0407,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0404,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0399,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0395,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0401,POUTRE,Pouteria,reticulata,Sapotaceae,0,Unknown
BAR0403,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0396,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0397,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0405,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0402,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0406,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0392,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0393,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0391,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0390,SWARS2,Swartzia,simplex,Fabaceae,0,Unknown
BAR0389,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0388,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0386,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0382,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0387,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0381,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0385,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
BAR0375,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0377,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0378,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0374,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0376,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
BAR0380,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
BAR0379,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0366,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0368,PAULFI,Paullinia,clavigera,Sapindaceae,1,Unknown
BAR0369,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0367,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0370,HIRARE,Hiraea,reclinata,Malpighiaceae,1,Unknown
BAR0364,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0363,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0365,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0372,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0371,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0373,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0357,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0356,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0360,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0361,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0358,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0362,PSYCFU,Palicourea,hoffmannseggiana,Rubiaceae,0,Unknown
BAR0359,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0353,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0354,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0352,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0351,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0350,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0349,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0348,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0347,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0345,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0343,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0344,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0341,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
BAR0340,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0328,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0327,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0326,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
BAR0331,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0330,PAULFI,Paullinia,clavigera,Sapindaceae,1,Unknown
BAR0332,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0333,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0329,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
BAR0337,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0335,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0334,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
BAR0324,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0323,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0325,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0322,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0321,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
BAR0315,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0320,HIRARE,Hiraea,reclinata,Malpighiaceae,1,Unknown
BAR0318,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0319,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0314,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0310,PSYCFU,Palicourea,hoffmannseggiana,Rubiaceae,0,Unknown
BAR0308,PSYCFU,Palicourea,hoffmannseggiana,Rubiaceae,0,Unknown
BAR0311,HIRARE,Hiraea,reclinata,Malpighiaceae,1,Unknown
BAR0306,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0305,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0304,PSYCFU,Palicourea,hoffmannseggiana,Rubiaceae,0,Unknown
BAR0303,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0297,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0302,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0301,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0299,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0300,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0298,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0232,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0270,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0271,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0268,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
BAR0272,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0269,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0266,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0264,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0265,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0262,PAULTU,Paullinia,turbacensis,Sapindaceae,1,Unknown
BAR0263,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0261,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0260,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0259,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
BAR0293,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0252,POUTRE,Pouteria,reticulata,Sapotaceae,0,Unknown
BAR0253,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0255,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0291,PAULTU,Paullinia,turbacensis,Sapindaceae,1,Unknown
BAR0254,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
BAR0296,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0257,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0250,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0294,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0285,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0251,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0289,SWARS2,Swartzia,simplex,Fabaceae,0,Unknown
BAR0242,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
BAR0246,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0245,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0247,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0288,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0244,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0287,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0237,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0213,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0241,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0210,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0283,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0243,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0217,PROTPA,Protium,panamense,Burseraceae,0,Unknown
BAR0282,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0236,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0218,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0281,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0039,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0234,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0216,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0152,PAULTU,Paullinia,turbacensis,Sapindaceae,1,Unknown
BAR0040,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0280,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
BAR0219,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0043,ACACHA,Senegalia,hayesii,Fabaceae,1,Unknown
BAR0222,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0155,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0276,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0154,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0220,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0044,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0277,PAULTU,Paullinia,turbacensis,Sapindaceae,1,Unknown
BAR0153,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0178,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
BAR0279,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0061,SWARS1,Swartzia,simplex,Fabaceae,0,Unknown
BAR0177,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0062,DOLIOL,Doliocarpus,olivaceus,Dilleniaceae,1,Unknown
BAR0174,PAULFI,Paullinia,clavigera,Sapindaceae,1,Unknown
BAR0063,CONNTU,Connarus,turczaninowii,Connaraceae,1,Unknown
BAR0151,PSYCIP,Psychotria,ciprianiana,Rubiaceae,0,Unknown
BAR0166,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0064,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0150,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0163,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0059,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0141,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0162,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0045,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0161,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0142,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0144,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0160,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0046,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
BAR0147,SWARS2,Swartzia,simplex,Fabaceae,0,Unknown
BAR0047,POUTRE,Pouteria,reticulata,Sapotaceae,0,Unknown
BAR0145,POUTRE,Pouteria,reticulata,Sapotaceae,0,Unknown
BAR0048,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
BAR0158,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
BAR0114,HYLEPR,Hylenaea,praecelsa,Celastraceae,1,Unknown
BAR0049,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0146,EUGENE,Eugenia,nesiotica,Myrtaceae,0,Unknown
BAR0111,HYLEPR,Hylenaea,praecelsa,Celastraceae,1,Unknown
BAR0050,CAPPFR,Morisonia,frondosa,Capparaceae,0,Unknown
BAR0115,HYLEPR,Hylenaea,praecelsa,Celastraceae,1,Unknown
BAR0140,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0051,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
BAR0112,HYLEPR,Hylenaea,praecelsa,Celastraceae,1,Unknown
BAR0052,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
BAR0139,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
BAR0117,SWARS2,Swartzia,simplex,Fabaceae,0,Unknown
BAR0116,HYLEPR,Hylenaea,praecelsa,Celastraceae,1,Unknown
BAR0053,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
BAR0138,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
BAR0054,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
BAR0110,SWARS2,Swartzia,simplex,Fabaceae,0,Unknown
BAR0137,MOURMY,Mouriri,myrtilloides,Melastomataceae,0,Unknown
BAR0109,FARAOC,Faramea,occidentalis,Rubiaceae,0,Unknown
