anonymous_id,specimen_id,annotator,trait_key,mode,n_views,n_present,per_view_values
individual_013,CHFORSVI6,roni,stem_texture,lenticellate,5,5,lenticelada | lenticelada | lenticelada | lenticelada | lenticelada
individual_013,CHFORSVI6,roni,stipules,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_013,CHFORSVI6,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_013,CHFORSVI6,roni,pulvinus,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_013,CHFORSVI6,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_013,CHFORSVI6,roni,damage,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_014,SRTAB2UN5,roni,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_014,SRTAB2UN5,roni,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_014,SRTAB2UN5,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_014,SRTAB2UN5,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_014,SRTAB2UN5,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_014,SRTAB2UN5,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_014,SRTAB2UN5,roni,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_014,SRTAB2UN5,roni,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_014,SRTAB2UN5,roni,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_014,SRTAB2UN5,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_014,SRTAB2UN5,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_014,SRTAB2UN5,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_014,SRTAB2UN5,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_014,SRTAB2UN5,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_014,SRTAB2UN5,roni,stem_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_014,SRTAB2UN5,roni,stem_texture,smooth,5,5,lisa | lisa | lisa | lisa | lisa
individual_014,SRTAB2UN5,roni,stipules,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_014,SRTAB2UN5,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_014,SRTAB2UN5,roni,pulvinus,absent,5,2,no visible | no visible | no visible | ausente | ausente
individual_014,SRTAB2UN5,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_014,SRTAB2UN5,roni,damage,present,5,5,presente | presente | presente | ausente | presente
individual_015,CHPHRYCO10,roni,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_015,CHPHRYCO10,roni,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_015,CHPHRYCO10,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_015,CHPHRYCO10,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_015,CHPHRYCO10,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_015,CHPHRYCO10,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_015,CHPHRYCO10,roni,leaf_shape,obovate,5,5,obovada | obovada | obovada | obovada | obovada
individual_015,CHPHRYCO10,roni,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_015,CHPHRYCO10,roni,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_015,CHPHRYCO10,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_015,CHPHRYCO10,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_015,CHPHRYCO10,roni,petiole_length,long,5,5,largo | largo | largo | largo | largo
individual_015,CHPHRYCO10,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_015,CHPHRYCO10,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_015,CHPHRYCO10,roni,stem_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_015,CHPHRYCO10,roni,stem_texture,smooth,5,5,lisa | lisa | lisa | lisa | lisa
individual_015,CHPHRYCO10,roni,stipules,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_015,CHPHRYCO10,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_015,CHPHRYCO10,roni,pulvinus,present,5,5,"presente, apical y basal | presente, apical y basal | presente, apical y basal | presente, apical y basal | presente, apical y basal"
individual_015,CHPHRYCO10,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_015,CHPHRYCO10,roni,damage,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_016,PPCALLLA6,roni,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_016,PPCALLLA6,roni,leaf_spacing,clustered,5,5,agrupadas | agrupadas | agrupadas | agrupadas | agrupadas
individual_016,PPCALLLA6,roni,leaf_complexity_type,compound,5,5,compusta | compusta | compusta | compusta | compusta
individual_016,PPCALLLA6,roni,compound_leaf_type,odd-pinnate,5,5,imparipinada | imparipinada | imparipinada | imparipinada | imparipinada
individual_016,PPCALLLA6,roni,leaflet_arrangement,opposite,5,5,opuesto | opuesto | opuesto | opuesto | opuesto
individual_016,PPCALLLA6,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_016,PPCALLLA6,roni,leaf_shape,obovate,5,5,obovada | obovada | obovada | obovada | obovada
individual_016,PPCALLLA6,roni,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_016,PPCALLLA6,roni,leaf_base,rounded,5,5,redondeada | redondeada | redondeada | redondeada | redondeada
individual_016,PPCALLLA6,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_016,PPCALLLA6,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_016,PPCALLLA6,roni,petiole_length,long,5,5,largo | largo | largo | largo | largo
individual_016,PPCALLLA6,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_016,PPCALLLA6,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_016,PPCALLLA6,roni,stem_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_016,PPCALLLA6,roni,stem_texture,smooth,5,5,lisa | lisa | lisa | lisa | lisa
individual_016,PPCALLLA6,roni,stipules,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_016,PPCALLLA6,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_016,PPCALLLA6,roni,pulvinus,present,5,5,"presente, basal | presente, basal | presente, basal | presente, basal | presente, basal"
individual_016,PPCALLLA6,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_016,PPCALLLA6,roni,damage,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_017,BVMANSKE10,roni,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_017,BVMANSKE10,roni,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_017,BVMANSKE10,roni,leaf_complexity_type,compound,5,5,compusta | compusta | compusta | compusta | compusta
individual_017,BVMANSKE10,roni,compound_leaf_type,odd-pinnate,5,5,imparipinada | imparipinada | imparipinada | imparipinada | imparipinada
individual_017,BVMANSKE10,roni,leaflet_arrangement,opposite,5,5,opuesto | opuesto | opuesto | opuesto | opuesto
individual_017,BVMANSKE10,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_017,BVMANSKE10,roni,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_017,BVMANSKE10,roni,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_017,BVMANSKE10,roni,leaf_base,cordate,5,5,cordada | cordada | cordada | cordada | cordada
individual_017,BVMANSKE10,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_017,BVMANSKE10,roni,leaf_trichomes,absent,5,3,ausentes | ausentes | no visible | no visible | ausentes
individual_017,BVMANSKE10,roni,petiole_length,long,5,5,largo | largo | largo | largo | largo
individual_017,BVMANSKE10,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_017,BVMANSKE10,roni,stem_type,woody,5,4,lenoso | lenoso | no visible | lenoso | lenoso
individual_017,BVMANSKE10,roni,stem_trichomes,absent,5,3,ausentes | ausentes | no visible | no visible | ausentes
individual_017,BVMANSKE10,roni,stem_texture,smooth,5,3,lisa | lisa | no visible | no visible | lisa
individual_017,BVMANSKE10,roni,stipules,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_017,BVMANSKE10,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_017,BVMANSKE10,roni,pulvinus,present,5,4,"presente, basal | presente, basal | no visible | presente, basal | presente, basal"
individual_017,BVMANSKE10,roni,tendrils,absent,5,4,ausente | ausente | no visible | ausente | ausente
individual_017,BVMANSKE10,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_018,ANPLEOVA1,roni,leaf_relative_position,opposite,5,4,no visible | opuesta | opuesta | opuesta | opuesta
individual_018,ANPLEOVA1,roni,leaf_spacing,distal,5,4,no visible | distales | distales | distales | distales
individual_018,ANPLEOVA1,roni,leaf_complexity_type,compound,5,5,compusta | compusta | compusta | compusta | compusta
individual_018,ANPLEOVA1,roni,compound_leaf_type,odd-pinnate,5,5,imparipinada | imparipinada | imparipinada | imparipinada | imparipinada
individual_018,ANPLEOVA1,roni,leaflet_arrangement,opposite,5,5,opuesto | opuesto | opuesto | opuesto | opuesto
individual_018,ANPLEOVA1,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_018,ANPLEOVA1,roni,leaf_shape,obovate,5,5,obovada | obovada | obovada | obovada | obovada
individual_018,ANPLEOVA1,roni,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_018,ANPLEOVA1,roni,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_018,ANPLEOVA1,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_018,ANPLEOVA1,roni,leaf_trichomes,absent,5,4,no visible | ausentes | ausentes | ausentes | ausentes
individual_018,ANPLEOVA1,roni,petiole_length,long,5,5,largo | largo | largo | largo | largo
individual_018,ANPLEOVA1,roni,petiole_features,terete,5,4,no visible | terete | terete | terete | terete
individual_018,ANPLEOVA1,roni,stem_type,woody,5,3,lenoso | no visible | lenoso | no visible | lenoso
individual_018,ANPLEOVA1,roni,stem_trichomes,absent,5,3,ausentes | no visible | ausentes | no visible | ausentes
individual_018,ANPLEOVA1,roni,stem_texture,ridged,5,2,no visible | no visible | estriada | no visible | estriada
individual_018,ANPLEOVA1,roni,stipules,absent,5,2,no visible | no visible | ausentes | no visible | ausentes
individual_018,ANPLEOVA1,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_018,ANPLEOVA1,roni,pulvinus,present,5,4,"no visible | presente, basal | presente, basal | presente, basal | presente, basal"
individual_018,ANPLEOVA1,roni,tendrils,absent,5,3,no visible | no visible | ausente | ausente | ausente
individual_018,ANPLEOVA1,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_019,OLSTIZRI3,roni,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_019,OLSTIZRI3,roni,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_019,OLSTIZRI3,roni,leaf_complexity_type,compound,5,5,compusta | compusta | compusta | compusta | compusta
individual_019,OLSTIZRI3,roni,compound_leaf_type,odd-pinnate,5,5,imparipinada | imparipinada | imparipinada | imparipinada | imparipinada
individual_019,OLSTIZRI3,roni,leaflet_arrangement,opposite,5,5,opuesto | opuesto | opuesto | opuesto | opuesto
individual_019,OLSTIZRI3,roni,leaf_margin,toothed,5,5,"dentado, serrado | dentado, serrado | dentado, serrado | dentado, serrado | dentado, serrado"
individual_019,OLSTIZRI3,roni,leaf_shape,obovate,5,5,obovada | obovada | obovada | obovada | obovada
individual_019,OLSTIZRI3,roni,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_019,OLSTIZRI3,roni,leaf_base,cordate,5,5,cordada | cordada | cordada | cordada | cordada
individual_019,OLSTIZRI3,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_019,OLSTIZRI3,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_019,OLSTIZRI3,roni,petiole_length,long,5,5,largo | largo | largo | largo | largo
individual_019,OLSTIZRI3,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_019,OLSTIZRI3,roni,stem_type,woody,5,4,no visible | lenoso | lenoso | lenoso | lenoso
individual_019,OLSTIZRI3,roni,stem_trichomes,absent,5,4,no visible | ausentes | ausentes | ausentes | ausentes
individual_019,OLSTIZRI3,roni,stem_texture,smooth,5,4,no visible | lisa | lisa | lisa | lisa
individual_019,OLSTIZRI3,roni,stipules,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_019,OLSTIZRI3,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_019,OLSTIZRI3,roni,pulvinus,present,5,5,"presente, basal | presente, basal | presente, basal | presente, basal | presente, basal"
individual_019,OLSTIZRI3,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_019,OLSTIZRI3,roni,damage,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_020,CHPAR1PY2,roni,leaf_relative_position,opposite,5,4,no visible | opuesta | opuesta | opuesta | opuesta
individual_020,CHPAR1PY2,roni,leaf_spacing,clustered,5,5,agrupadas | agrupadas | agrupadas | agrupadas | agrupadas
individual_020,CHPAR1PY2,roni,leaf_complexity_type,simple,5,4,no visibles | simple | simple | simple | simple
individual_020,CHPAR1PY2,roni,compound_leaf_type,__missing__,5,0,no visible | N/A | N/A | N/A | N/A
individual_020,CHPAR1PY2,roni,leaflet_arrangement,__missing__,5,0,no visible | N/A | N/A | N/A | N/A
individual_020,CHPAR1PY2,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_020,CHPAR1PY2,roni,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_020,CHPAR1PY2,roni,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_020,CHPAR1PY2,roni,leaf_base,cuneate,5,4,no visible | cuneada | cuneada | cuneada | cuneada
individual_020,CHPAR1PY2,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_020,CHPAR1PY2,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_020,CHPAR1PY2,roni,petiole_length,short,5,4,no visible | corto | corto | corto | corto
individual_020,CHPAR1PY2,roni,petiole_features,terete,5,4,no visible | terete | terete | terete | terete
individual_020,CHPAR1PY2,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_020,CHPAR1PY2,roni,stem_trichomes,absent,5,4,ausentes | ausentes | ausentes | no visible | ausentes
